Date,Open,High,Low,Close,Adj Close,Volume
2001-01-02,132.0,132.15625,127.5625,128.8125,84.66300201416016,8737500
2001-01-03,128.3125,136.0,127.65625,135.0,88.72977447509766,19431600
2001-01-04,134.9375,135.46875,133.0,133.546875,87.77470397949219,9219000
2001-01-05,133.46875,133.625,129.1875,129.1875,84.909423828125,12911400
2001-01-08,129.875,130.1875,127.6875,130.1875,85.56671905517578,6625300
2001-01-09,131.046875,131.5,129.421875,129.84375,85.34077453613281,5702400
2001-01-10,129.0,132.125,128.8125,132.125,86.84015655517578,8746100
2001-01-11,131.09375,133.484375,131.09375,132.25,86.92227935791016,7245100
2001-01-12,132.6875,133.71875,131.28125,132.0,86.75800323486328,7244000
2001-01-16,132.0,133.1875,131.515625,132.84375,87.31254577636719,8542200
2001-01-17,134.84375,135.046875,132.640625,133.453125,87.71308135986328,7851400
2001-01-18,133.4375,135.703125,132.9375,134.78125,88.5859603881836,8107000
2001-01-19,136.1875,136.1875,133.875,134.015625,88.08274841308594,7782500
2001-01-22,134.25,135.78125,133.5625,134.90625,88.66812133789062,7050900
2001-01-23,134.46875,136.65625,134.15625,135.96875,89.36646270751953,8463100
2001-01-24,136.25,137.3125,135.84375,136.375,89.63349151611328,6199900
2001-01-25,136.25,137.25,135.65625,136.03125,89.40756225585938,10818300
2001-01-26,135.15625,136.125,134.453125,135.875,89.30485534667969,7136800
2001-01-29,135.5,136.89999389648438,135.3699951171875,136.60000610351562,89.78138732910156,6705900
2001-01-30,136.3000030517578,137.9199981689453,135.7899932861328,137.8000030517578,90.57011413574219,7069100
2001-01-31,137.39999389648438,138.6999969482422,136.60000610351562,137.02000427246094,90.05740356445312,9706900
2001-02-01,137.10000610351562,137.9499969482422,136.25,137.92999267578125,90.65552520751953,8239100
2001-02-02,137.39999389648438,137.99000549316406,134.75,134.8000030517578,88.59831237792969,8276600
2001-02-05,134.8000030517578,135.94000244140625,134.75,135.7899932861328,89.24898529052734,4352900
2001-02-06,135.3000030517578,136.6999969482422,135.22000122070312,135.38999938964844,88.98609161376953,7106700
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,88.5260009765625,5748700
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,87.49409484863281,5943300
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,86.65284729003906,9913000
2001-02-12,131.6999969482422,133.5,131.6999969482422,133.35000610351562,87.6452865600586,5804400
2001-02-13,133.6999969482422,134.1699981689453,132.0,132.25999450683594,86.92889404296875,6587600
2001-02-14,132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,86.79742431640625,8400100
2001-02-15,132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,87.63868713378906,5929800
2001-02-16,131.0,131.2899932861328,129.3000030517578,130.39999389648438,85.70637512207031,6434900
2001-02-20,131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,84.38529968261719,5760000
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658203,82.56471252441406,10910800
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,82.6895751953125,21281600
2001-02-23,125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,82.13090515136719,20173000
2001-02-26,125.80000305175781,127.62000274658203,124.5,127.62000274658203,83.87921905517578,11503700
2001-02-27,126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,83.10364532470703,11415000
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.94999694824219,81.46704864501953,14825800
2001-03-01,124.05000305175781,124.5999984741211,121.75,124.5999984741211,81.894287109375,14672000
2001-03-02,122.5,125.6500015258789,122.30000305175781,123.61000061035156,81.24362182617188,12564300
2001-03-05,124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,81.98628234863281,5293200
2001-03-06,126.3499984741211,127.75,125.48999786376953,126.08000183105469,82.86703491210938,6917000
